#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
28,Tadas Vaiciunas,LIE,4,29.3,5.3,17.5,0.302,4.5,13.1,0.344,3.3,4.1,0.8,3.3,3.7,1.2,3.3,4.5,1.2,2.9,0.8,18.4,2017,Kaunas Tournament (ANGT)
29,Mert Halavurte,FEN,4,11.3,3.2,8.4,0.375,0.0,1.1,0.0,11.6,14.8,0.7859999999999999,5.3,4.2,1.1,2.1,3.2,3.2,3.2,2.1,17.9,2017,Kaunas Tournament (ANGT)
30,Lukas Uleckas,ZAL,4,18.9,6.1,19.6,0.31,2.7,12.2,0.222,2.0,3.4,0.6,2.7,6.8,4.1,8.8,12.9,6.8,4.1,0.0,16.9,2017,Kaunas Tournament (ANGT)
31,Vasilii Posrednikov,CSK,4,14.9,6.4,10.4,0.615,4.0,7.2,0.556,0.0,0.0,0.0,1.6,4.0,2.4,4.8,7.2,2.4,5.6,3.2,16.8,2017,Kaunas Tournament (ANGT)
32,Francis Lacis,RIG,4,25.9,6.2,15.4,0.4,3.5,8.4,0.42100000000000004,0.9,1.3,0.667,4.8,6.6,2.2,7.9,10.1,5.7,0.0,4.0,16.7,2017,Kaunas Tournament (ANGT)
33,Yanik Blanc,CFB,4,22.1,6.1,17.8,0.344,2.2,8.4,0.267,2.2,2.2,1.0,4.5,6.7,1.7,4.5,6.1,8.4,1.7,1.7,16.7,2017,Kaunas Tournament (ANGT)
34,Oskars Hlebovickis,RIG,4,26.4,4.8,16.9,0.282,3.9,10.8,0.36,3.0,3.5,0.875,5.6,3.9,3.0,3.9,6.9,4.3,1.7,0.0,16.4,2017,Kaunas Tournament (ANGT)
35,Volodymyr Markovetskyy,ZAL,4,12.5,8.2,10.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.1,7.2,11.3,18.4,3.1,0.0,3.1,16.4,2017,Kaunas Tournament (ANGT)
36,Shengze Li,CBA,4,21.5,5.0,11.8,0.429,0.0,0.6,0.0,6.2,7.3,0.846,0.6,5.6,5.0,7.8,12.9,1.7,0.6,0.0,16.2,2017,Kaunas Tournament (ANGT)
37,Mantas Cebatorius,LIE,3,11.0,4.4,8.8,0.5,4.4,4.4,1.0,2.9,2.9,1.0,1.5,2.9,1.5,1.5,2.9,2.9,1.5,0.0,16.2,2017,Kaunas Tournament (ANGT)
38,Philipp Hadenfeldt,JR,4,27.9,5.1,12.7,0.4,2.5,8.0,0.316,3.4,5.1,0.667,5.5,2.1,1.3,2.5,3.8,5.5,0.8,0.0,16.1,2017,Kaunas Tournament (ANGT)
39,Efe Tirpanci,FEN,4,24.6,5.3,15.0,0.355,0.0,2.4,0.0,5.3,7.3,0.733,1.9,2.4,3.4,4.4,7.7,2.9,1.9,1.9,16.0,2017,Kaunas Tournament (ANGT)
